"","","date","region","HFR"
"3274",3274,"2021-03-17","london",0.136363636363636
"3275",3275,"2021-03-17","midlands",0.205882352941176
"3276",3276,"2021-03-17","north_east_and_yorkshire",0.0845070422535211
"3277",3277,"2021-03-17","north_west",0.128205128205128
"3278",3278,"2021-03-17","south_east",0.173913043478261
"3279",3279,"2021-03-17","south_west",0
"3280",3280,"2021-03-18","east_of_england",0.176470588235294
"3281",3281,"2021-03-18","london",0.0714285714285714
"3282",3282,"2021-03-18","midlands",0.166666666666667
"3283",3283,"2021-03-18","north_east_and_yorkshire",0.152173913043478
"3284",3284,"2021-03-18","north_west",0.09375
"3285",3285,"2021-03-18","south_east",0.12
"3286",3286,"2021-03-18","south_west",0
"3287",3287,"2021-03-19","east_of_england",0.1
"3288",3288,"2021-03-19","london",0.0952380952380952
"3289",3289,"2021-03-19","midlands",0.162162162162162
"3290",3290,"2021-03-19","north_east_and_yorkshire",0.0652173913043478
"3291",3291,"2021-03-19","north_west",0.236842105263158
"3292",3292,"2021-03-19","south_east",0.181818181818182
"3293",3293,"2021-03-19","south_west",0.1
"3294",3294,"2021-03-20","east_of_england",0.130434782608696
"3295",3295,"2021-03-20","london",0.0625
"3296",3296,"2021-03-20","midlands",0.108108108108108
"3297",3297,"2021-03-20","north_east_and_yorkshire",0.131578947368421
"3298",3298,"2021-03-20","north_west",0.0625
"3299",3299,"2021-03-20","south_east",0.142857142857143
"3300",3300,"2021-03-20","south_west",1
"3301",3301,"2021-03-21","east_of_england",0.210526315789474
"3302",3302,"2021-03-21","london",0.0869565217391304
"3303",3303,"2021-03-21","midlands",0.181818181818182
"3304",3304,"2021-03-21","north_east_and_yorkshire",0.115384615384615
"3305",3305,"2021-03-21","north_west",0.142857142857143
"3306",3306,"2021-03-21","south_east",0
"3307",3307,"2021-03-21","south_west",0
"3308",3308,"2021-03-22","east_of_england",0.0666666666666667
"3309",3309,"2021-03-22","london",0.176470588235294
"3310",3310,"2021-03-22","midlands",0
"3311",3311,"2021-03-22","north_east_and_yorkshire",0.113636363636364
"3312",3312,"2021-03-22","north_west",0.0625
"3313",3313,"2021-03-22","south_east",0.0833333333333333
"3314",3314,"2021-03-22","south_west",0.222222222222222
"3315",3315,"2021-03-23","east_of_england",0.2
"3316",3316,"2021-03-23","london",0.0952380952380952
"3317",3317,"2021-03-23","midlands",0.0833333333333333
"3318",3318,"2021-03-23","north_east_and_yorkshire",0.255813953488372
"3319",3319,"2021-03-23","north_west",0.129032258064516
"3320",3320,"2021-03-23","south_east",0.111111111111111
"3321",3321,"2021-03-23","south_west",0
"3322",3322,"2021-03-24","east_of_england",0.153846153846154
"3323",3323,"2021-03-24","london",0.157894736842105
"3324",3324,"2021-03-24","midlands",0.075
"3325",3325,"2021-03-24","north_east_and_yorkshire",0.132352941176471
"3326",3326,"2021-03-24","north_west",0.0714285714285714
"3327",3327,"2021-03-24","south_east",0
"3328",3328,"2021-03-24","south_west",0.0833333333333333
"3329",3329,"2021-03-25","east_of_england",0.125
"3330",3330,"2021-03-25","london",0
"3331",3331,"2021-03-25","midlands",0.16
"3332",3332,"2021-03-25","north_east_and_yorkshire",0.08
"3333",3333,"2021-03-25","north_west",0.0465116279069767
"3334",3334,"2021-03-25","south_east",0
"3335",3335,"2021-03-25","south_west",0
"3336",3336,"2021-03-26","east_of_england",0.0769230769230769
"3337",3337,"2021-03-26","london",0
"3338",3338,"2021-03-26","midlands",0.0697674418604651
"3339",3339,"2021-03-26","north_east_and_yorkshire",0.027027027027027
"3340",3340,"2021-03-26","north_west",0.0740740740740741
"3341",3341,"2021-03-26","south_east",0.142857142857143
"3342",3342,"2021-03-26","south_west",0.1
"3343",3343,"2021-03-27","east_of_england",0
"3344",3344,"2021-03-27","london",0.0625
"3345",3345,"2021-03-27","midlands",0.0714285714285714
"3346",3346,"2021-03-27","north_east_and_yorkshire",0.102564102564103
"3347",3347,"2021-03-27","north_west",0.1
"3348",3348,"2021-03-27","south_east",0.0833333333333333
"3349",3349,"2021-03-27","south_west",0
"3350",3350,"2021-03-28","east_of_england",0.0833333333333333
"3351",3351,"2021-03-28","london",0.125
"3352",3352,"2021-03-28","midlands",0.172413793103448
"3353",3353,"2021-03-28","north_east_and_yorkshire",0.108108108108108
"3354",3354,"2021-03-28","north_west",0.0434782608695652
"3355",3355,"2021-03-28","south_east",0.666666666666667
"3356",3356,"2021-03-28","south_west",0.222222222222222
"3357",3357,"2021-03-29","east_of_england",0.2
"3358",3358,"2021-03-29","london",0
"3359",3359,"2021-03-29","midlands",0.0714285714285714
"3360",3360,"2021-03-29","north_east_and_yorkshire",0.0294117647058824
"3361",3361,"2021-03-29","north_west",0.0952380952380952
"3362",3362,"2021-03-29","south_east",0
"3363",3363,"2021-03-29","south_west",0
"3364",3364,"2021-03-30","east_of_england",0
"3365",3365,"2021-03-30","london",0.0666666666666667
"3366",3366,"2021-03-30","midlands",0.2
"3367",3367,"2021-03-30","north_east_and_yorkshire",0.131578947368421
"3368",3368,"2021-03-30","north_west",0.125
"3369",3369,"2021-03-30","south_east",0
"3370",3370,"2021-03-30","south_west",0
"3371",3371,"2021-03-31","east_of_england",0.125
"3372",3372,"2021-03-31","london",0.0588235294117647
"3373",3373,"2021-03-31","midlands",0
"3374",3374,"2021-03-31","north_east_and_yorkshire",0.0571428571428571
"3375",3375,"2021-03-31","north_west",0.24
"3376",3376,"2021-03-31","south_east",0.133333333333333
"3377",3377,"2021-03-31","south_west",0.2
"3378",3378,"2021-04-01","east_of_england",0
"3379",3379,"2021-04-01","london",0.142857142857143
"3380",3380,"2021-04-01","midlands",0
"3381",3381,"2021-04-01","north_east_and_yorkshire",0.0666666666666667
"3382",3382,"2021-04-01","north_west",0.12
"3383",3383,"2021-04-01","south_east",0
"3384",3384,"2021-04-01","south_west",0.333333333333333
"3385",3385,"2021-04-02","east_of_england",0.117647058823529
"3386",3386,"2021-04-02","london",0.0909090909090909
"3387",3387,"2021-04-02","midlands",0.137931034482759
"3388",3388,"2021-04-02","north_east_and_yorkshire",0.0833333333333333
"3389",3389,"2021-04-02","north_west",0.2
"3390",3390,"2021-04-02","south_east",0
"3391",3391,"2021-04-02","south_west",0.125
"3392",3392,"2021-04-03","east_of_england",0.0833333333333333
"3393",3393,"2021-04-03","london",0.125
"3394",3394,"2021-04-03","midlands",0.0714285714285714
"3395",3395,"2021-04-03","north_east_and_yorkshire",0.147058823529412
"3396",3396,"2021-04-03","north_west",0.105263157894737
"3397",3397,"2021-04-03","south_east",0
"3398",3398,"2021-04-03","south_west",0
"3399",3399,"2021-04-04","east_of_england",0.125
"3400",3400,"2021-04-04","london",0.2
"3401",3401,"2021-04-04","midlands",0.227272727272727
"3402",3402,"2021-04-04","north_east_and_yorkshire",0.147058823529412
"3403",3403,"2021-04-04","north_west",0.0476190476190476
"3404",3404,"2021-04-04","south_east",0
"3405",3405,"2021-04-04","south_west",0
"3406",3406,"2021-04-05","east_of_england",0
"3407",3407,"2021-04-05","london",0
"3408",3408,"2021-04-05","midlands",0.037037037037037
"3409",3409,"2021-04-05","north_east_and_yorkshire",0.102564102564103
"3410",3410,"2021-04-05","north_west",0.0588235294117647
"3411",3411,"2021-04-05","south_east",0
"3412",3412,"2021-04-05","south_west",0.166666666666667
"3413",3413,"2021-04-06","east_of_england",0.222222222222222
"3414",3414,"2021-04-06","london",0.0769230769230769
"3415",3415,"2021-04-06","midlands",0.15
"3416",3416,"2021-04-06","north_east_and_yorkshire",0.108108108108108
"3417",3417,"2021-04-06","north_west",0.0555555555555556
"3418",3418,"2021-04-06","south_east",0
"3419",3419,"2021-04-06","south_west",0
"3420",3420,"2021-04-07","east_of_england",0.111111111111111
"3421",3421,"2021-04-07","london",0.0555555555555556
"3422",3422,"2021-04-07","midlands",0.04
"3423",3423,"2021-04-07","north_east_and_yorkshire",0.103448275862069
"3424",3424,"2021-04-07","north_west",0.0740740740740741
"3425",3425,"2021-04-07","south_east",0
"3426",3426,"2021-04-07","south_west",0
"3427",3427,"2021-04-08","east_of_england",0.0555555555555556
"3428",3428,"2021-04-08","london",0
"3429",3429,"2021-04-08","midlands",0.0666666666666667
"3430",3430,"2021-04-08","north_east_and_yorkshire",0.236842105263158
"3431",3431,"2021-04-08","north_west",0.111111111111111
"3432",3432,"2021-04-08","south_east",0.181818181818182
"3433",3433,"2021-04-08","south_west",0
"3434",3434,"2021-04-09","east_of_england",0.117647058823529
"3435",3435,"2021-04-09","london",0.125
"3436",3436,"2021-04-09","midlands",0.0384615384615385
"3437",3437,"2021-04-09","north_east_and_yorkshire",0.1875
"3438",3438,"2021-04-09","north_west",0.166666666666667
"3439",3439,"2021-04-09","south_east",0
"3440",3440,"2021-04-09","south_west",0.333333333333333
"3441",3441,"2021-04-10","east_of_england",0.4
"3442",3442,"2021-04-10","london",0.181818181818182
"3443",3443,"2021-04-10","midlands",0.05
"3444",3444,"2021-04-10","north_east_and_yorkshire",0.185185185185185
"3445",3445,"2021-04-10","north_west",0
"3446",3446,"2021-04-10","south_east",0.2
"3447",3447,"2021-04-10","south_west",0.166666666666667
"3448",3448,"2021-04-11","east_of_england",0.238095238095238
"3449",3449,"2021-04-11","london",0.153846153846154
"3450",3450,"2021-04-11","midlands",0
"3451",3451,"2021-04-11","north_east_and_yorkshire",0.178571428571429
"3452",3452,"2021-04-11","north_west",0.105263157894737
"3453",3453,"2021-04-11","south_east",0.1
"3454",3454,"2021-04-11","south_west",0.25
"3455",3455,"2021-04-12","east_of_england",0
"3456",3456,"2021-04-12","london",0
"3457",3457,"2021-04-12","midlands",0.333333333333333
"3458",3458,"2021-04-12","north_east_and_yorkshire",0.0769230769230769
"3459",3459,"2021-04-12","north_west",0.125
"3460",3460,"2021-04-12","south_east",0.181818181818182
"3461",3461,"2021-04-12","south_west",0.2
"3462",3462,"2021-04-13","east_of_england",0.363636363636364
"3463",3463,"2021-04-13","london",0.133333333333333
"3464",3464,"2021-04-13","midlands",0.230769230769231
"3465",3465,"2021-04-13","north_east_and_yorkshire",0.0344827586206897
"3466",3466,"2021-04-13","north_west",0.15
"3467",3467,"2021-04-13","south_east",0
"3468",3468,"2021-04-13","south_west",0.5
"3469",3469,"2021-04-14","east_of_england",0
"3470",3470,"2021-04-14","london",0.2
"3471",3471,"2021-04-14","midlands",0
"3472",3472,"2021-04-14","north_east_and_yorkshire",0.217391304347826
"3473",3473,"2021-04-14","north_west",0.142857142857143
"3474",3474,"2021-04-14","south_east",0.166666666666667
"3475",3475,"2021-04-14","south_west",0.363636363636364
"3476",3476,"2021-04-15","east_of_england",0.0588235294117647
"3477",3477,"2021-04-15","london",0
"3478",3478,"2021-04-15","midlands",0.0555555555555556
"3479",3479,"2021-04-15","north_east_and_yorkshire",0
"3480",3480,"2021-04-15","north_west",0
"3481",3481,"2021-04-15","south_east",0
"3482",3482,"2021-04-15","south_west",0.333333333333333
"3483",3483,"2021-04-16","east_of_england",0.181818181818182
"3484",3484,"2021-04-16","london",0
"3485",3485,"2021-04-16","midlands",0.111111111111111
"3486",3486,"2021-04-16","north_east_and_yorkshire",0
"3487",3487,"2021-04-16","north_west",0.136363636363636
"3488",3488,"2021-04-16","south_east",0.1
"3489",3489,"2021-04-16","south_west",0.333333333333333
"3490",3490,"2021-04-17","east_of_england",0.166666666666667
"3491",3491,"2021-04-17","london",0.4
"3492",3492,"2021-04-17","midlands",0.117647058823529
"3493",3493,"2021-04-17","north_east_and_yorkshire",0
"3494",3494,"2021-04-17","north_west",0.0909090909090909
"3495",3495,"2021-04-17","south_east",0
"3496",3496,"2021-04-17","south_west",0.333333333333333
"3497",3497,"2021-04-18","east_of_england",0.0666666666666667
"3498",3498,"2021-04-18","london",0
"3499",3499,"2021-04-18","midlands",0.117647058823529
"3500",3500,"2021-04-18","north_east_and_yorkshire",0.111111111111111
"3501",3501,"2021-04-18","north_west",0.142857142857143
"3502",3502,"2021-04-18","south_east",0.142857142857143
"3503",3503,"2021-04-18","south_west",0
"3504",3504,"2021-04-19","east_of_england",0.125
"3505",3505,"2021-04-19","london",0.1
"3506",3506,"2021-04-19","midlands",0.111111111111111
"3507",3507,"2021-04-19","north_east_and_yorkshire",0.153846153846154
"3508",3508,"2021-04-19","north_west",0.285714285714286
"3509",3509,"2021-04-19","south_east",0.125
"3510",3510,"2021-04-19","south_west",0.25
"3511",3511,"2021-04-20","east_of_england",0
"3512",3512,"2021-04-20","london",0.136363636363636
"3513",3513,"2021-04-20","midlands",0.0769230769230769
"3514",3514,"2021-04-20","north_east_and_yorkshire",0
"3515",3515,"2021-04-20","north_west",0
"3516",3516,"2021-04-20","south_east",0
"3517",3517,"2021-04-20","south_west",1
"3518",3518,"2021-04-21","east_of_england",0.222222222222222
"3519",3519,"2021-04-21","london",0
"3520",3520,"2021-04-21","midlands",0.0909090909090909
"3521",3521,"2021-04-21","north_east_and_yorkshire",0.117647058823529
"3522",3522,"2021-04-21","north_west",0.2
"3523",3523,"2021-04-21","south_east",0
"3524",3524,"2021-04-21","south_west",0.5
"3525",3525,"2021-04-22","east_of_england",0.0666666666666667
"3526",3526,"2021-04-22","london",0
"3527",3527,"2021-04-22","midlands",0.153846153846154
"3528",3528,"2021-04-22","north_east_and_yorkshire",0
"3529",3529,"2021-04-22","north_west",0.133333333333333
"3530",3530,"2021-04-22","south_east",0.5
"3531",3531,"2021-04-22","south_west",0
"3532",3532,"2021-04-23","east_of_england",0
"3533",3533,"2021-04-23","london",0.166666666666667
"3534",3534,"2021-04-23","midlands",0.0588235294117647
"3535",3535,"2021-04-23","north_east_and_yorkshire",0
"3536",3536,"2021-04-23","north_west",0.222222222222222
"3537",3537,"2021-04-23","south_east",0
"3538",3538,"2021-04-23","south_west",0.125
"3539",3539,"2021-04-24","east_of_england",0.0909090909090909
"3540",3540,"2021-04-24","london",0.0909090909090909
"3541",3541,"2021-04-24","midlands",0.222222222222222
"3542",3542,"2021-04-24","north_east_and_yorkshire",0
"3543",3543,"2021-04-24","north_west",0
"3544",3544,"2021-04-24","south_east",0
"3545",3545,"2021-04-24","south_west",0.5
"3546",3546,"2021-04-25","east_of_england",0
"3547",3547,"2021-04-25","london",0.333333333333333
"3548",3548,"2021-04-25","midlands",0
"3549",3549,"2021-04-25","north_east_and_yorkshire",0
"3550",3550,"2021-04-25","north_west",0
"3551",3551,"2021-04-25","south_east",0
"3552",3552,"2021-04-25","south_west",0
"3553",3553,"2021-04-26","east_of_england",0.2
"3554",3554,"2021-04-26","london",0.111111111111111
"3555",3555,"2021-04-26","midlands",0.157894736842105
"3556",3556,"2021-04-26","north_east_and_yorkshire",0.0833333333333333
"3557",3557,"2021-04-26","north_west",0.181818181818182
"3558",3558,"2021-04-26","south_east",0
"3559",3559,"2021-04-26","south_west",0
"3560",3560,"2021-04-27","east_of_england",0
"3561",3561,"2021-04-27","london",0
"3562",3562,"2021-04-27","midlands",0.105263157894737
"3563",3563,"2021-04-27","north_east_and_yorkshire",0.125
"3564",3564,"2021-04-27","north_west",0
"3565",3565,"2021-04-27","south_east",0
"3566",3566,"2021-04-27","south_west",0
"3567",3567,"2021-04-28","east_of_england",0
"3568",3568,"2021-04-28","london",0
"3569",3569,"2021-04-28","midlands",0.166666666666667
"3570",3570,"2021-04-28","north_east_and_yorkshire",0.176470588235294
"3571",3571,"2021-04-28","north_west",0
"3572",3572,"2021-04-28","south_east",0.142857142857143
"3573",3573,"2021-04-28","south_west",0
"3574",3574,"2021-04-29","east_of_england",0
"3575",3575,"2021-04-29","london",0
"3576",3576,"2021-04-29","midlands",0.1
"3577",3577,"2021-04-29","north_east_and_yorkshire",0.0714285714285714
"3578",3578,"2021-04-29","north_west",0.1
"3579",3579,"2021-04-29","south_east",0
"3580",3580,"2021-04-29","south_west",NA
"3581",3581,"2021-04-30","east_of_england",0
"3582",3582,"2021-04-30","london",0
"3583",3583,"2021-04-30","midlands",0
"3584",3584,"2021-04-30","north_east_and_yorkshire",0.307692307692308
"3585",3585,"2021-04-30","north_west",0.0714285714285714
"3586",3586,"2021-04-30","south_east",0.222222222222222
"3587",3587,"2021-04-30","south_west",NA
"3588",3588,"2021-05-01","east_of_england",0
"3589",3589,"2021-05-01","london",0
"3590",3590,"2021-05-01","midlands",0.181818181818182
"3591",3591,"2021-05-01","north_east_and_yorkshire",0.0833333333333333
"3592",3592,"2021-05-01","north_west",0.142857142857143
"3593",3593,"2021-05-01","south_east",0
"3594",3594,"2021-05-01","south_west",NA
"3595",3595,"2021-05-02","east_of_england",0
"3596",3596,"2021-05-02","london",0
"3597",3597,"2021-05-02","midlands",0.0909090909090909
"3598",3598,"2021-05-02","north_east_and_yorkshire",0.166666666666667
"3599",3599,"2021-05-02","north_west",0.0769230769230769
